"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0U960","2019-09-10 02:00:00","1885.000","5.000","1.300","12.400","0.960","813.800","-99.000","0.000","-99.000","-99.000","-99.000","14.400","","12.400",""
"C0AI30","2019-09-10 02:00:00","26.000","214.000","2.000","28.100","0.730","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","28.100",""
"C0R240","2019-09-10 02:00:00","87.000","33.000","0.600","25.500","0.990","997.400","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","25.500",""
"C0AD30","2019-09-10 02:00:00","20.000","37.000","1.200","28.700","0.600","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","28.700",""
"C0D430","2019-09-10 02:00:00","87.000","0.000","0.000","23.600","0.970","997.400","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.400",""
"C0X210","2019-09-10 02:00:00","38.000","185.000","1.000","26.600","0.930","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.600",""
"C0R680","2019-09-10 02:00:00","13.000","22.000","1.500","26.500","-99.000","1006.800","-99.000","-99.000","-99.000","-99.000","-99.000","26.800","","26.400",""
"C0AH10","2019-09-10 02:00:00","30.000","166.000","1.600","28.100","0.660","1003.300","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","28.000",""
"C0O960","2019-09-10 02:00:00","112.000","11.000","0.500","25.100","0.950","995.200","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","25.000",""
"C0H950","2019-09-10 02:00:00","192.000","0.000","0.000","25.300","0.990","987.700","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","25.000",""
"C0A540","2019-09-10 02:00:00","401.000","0.000","0.000","23.000","0.840","962.800","-99.000","0.000","-99.000","-99.000","-99.000","24.100","","23.000",""
"C0C690","2019-09-10 02:00:00","242.000","164.000","0.500","25.000","0.710","980.900","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.000",""
"C0V370","2019-09-10 02:00:00","74.000","56.000","0.300","25.500","0.980","1000.000","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","25.500",""
"C0I110","2019-09-10 02:00:00","161.000","43.000","0.800","26.700","0.830","990.500","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","26.600",""
"C0M750","2019-09-10 02:00:00","10.000","343.000","0.700","29.000","0.830","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","29.400","","28.500",""
"C0U970","2019-09-10 02:00:00","7.000","0.000","0.000","25.600","0.870","1008.900","-99.000","0.000","-99.000","-99.000","-99.000","26.800","","25.600",""
"C0X300","2019-09-10 02:00:00","70.000","31.000","0.400","26.300","0.930","999.800","-99.000","0.000","-99.000","-99.000","-99.000","26.300","","26.000",""
"C0R480","2019-09-10 02:00:00","57.000","45.000","1.300","26.700","0.950","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","26.700",""
"C0A9E0","2019-09-10 02:00:00","26.000","60.000","0.700","28.300","0.610","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.300",""
"C0R590","2019-09-10 02:00:00","72.000","19.000","1.700","25.800","0.990","999.500","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.800",""
"C0G820","2019-09-10 02:00:00","29.000","0.000","0.000","27.600","0.910","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","27.600",""
"C0U600","2019-09-10 02:00:00","10.000","0.000","0.200","24.700","0.920","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.600",""
"C0U910","2019-09-10 02:00:00","17.000","0.000","0.000","25.700","0.880","1006.900","-99.000","0.000","-99.000","-99.000","-99.000","26.200","","25.600",""
"C0V630","2019-09-10 02:00:00","19.000","73.000","2.700","26.300","0.920","1007.700","-99.000","13.000","-99.000","-99.000","-99.000","28.500","","26.300",""
"C0D650","2019-09-10 02:00:00","97.000","181.000","1.700","26.300","0.850","997.200","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","26.300",""
"C0K510","2019-09-10 02:00:00","10.000","329.000","0.700","28.000","0.880","1006.000","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","27.700",""
"C0R420","2019-09-10 02:00:00","504.000","101.000","2.600","22.300","-99.000","948.300","-99.000","2.000","-99.000","-99.000","-99.000","22.800","","22.200",""
"C0X290","2019-09-10 02:00:00","10.000","336.000","2.800","26.600","0.930","1006.700","-99.000","18.000","-99.000","-99.000","-99.000","28.600","","26.600",""
"C0U760","2019-09-10 02:00:00","22.000","0.000","0.000","23.400","0.990","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","23.400",""
"C0U780","2019-09-10 02:00:00","15.000","285.000","0.300","25.900","0.830","1007.600","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.900",""
"C0H9C0","2019-09-10 02:00:00","3402.000","164.000","0.800","8.200","0.680","677.000","-99.000","0.000","-99.000","-99.000","-99.000","8.600","","7.500",""
"C0V650","2019-09-10 02:00:00","28.000","95.000","1.500","27.400","0.910","1006.200","-99.000","0.000","-99.000","-99.000","-99.000","27.600","","27.400",""
"C0K470","2019-09-10 02:00:00","97.000","110.000","0.600","25.300","0.990","997.000","-99.000","0.000","-99.000","-99.000","-99.000","26.500","","25.300",""
"C0T9N0","2019-09-10 02:00:00","261.000","67.000","1.200","23.200","0.970","980.300","-99.000","0.000","-99.000","-99.000","-99.000","24.000","","23.200",""
"C0Z070","2019-09-10 02:00:00","247.000","0.000","0.000","23.300","0.990","981.300","-99.000","0.000","-99.000","-99.000","-99.000","23.800","","23.100",""
"C0Z280","2019-09-10 02:00:00","224.000","145.000","0.400","23.300","0.990","985.200","-99.000","0.000","-99.000","-99.000","-99.000","23.700","","23.300",""
"C0SA40","2019-09-10 02:00:00","200.000","0.000","0.000","24.000","0.980","987.100","-99.000","0.000","-99.000","-99.000","-99.000","24.200","","23.900",""
"C0V440","2019-09-10 02:00:00","27.000","0.000","0.000","26.600","0.860","1004.000","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.400",""
"C0R490","2019-09-10 02:00:00","49.000","303.000","0.900","26.300","0.950","1001.700","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.300",""
"C0B010","2019-09-10 02:00:00","38.000","0.000","0.200","25.800","0.810","1001.300","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","25.800",""
"C0X230","2019-09-10 02:00:00","29.000","74.000","0.700","26.600","0.920","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.500",""
"C0S770","2019-09-10 02:00:00","375.000","297.000","0.300","23.600","0.920","967.000","-99.000","0.000","-99.000","-99.000","-99.000","24.400","","23.600",""
"C0H890","2019-09-10 02:00:00","440.000","286.000","0.600","24.700","0.920","959.000","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.700",""
"C0K480","2019-09-10 02:00:00","56.000","162.000","1.300","27.400","0.900","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.400",""
"C0R540","2019-09-10 02:00:00","17.000","108.000","0.500","27.000","0.900","1005.300","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","26.800",""
"C0Z160","2019-09-10 02:00:00","124.000","174.000","1.400","24.100","0.850","996.100","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","18.900",""
"C0AH50","2019-09-10 02:00:00","275.000","109.000","0.300","26.100","0.960","977.200","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.000",""
"C0F850","2019-09-10 02:00:00","379.000","0.000","0.200","24.300","0.850","965.600","-99.000","0.000","-99.000","-99.000","-99.000","24.700","","24.300",""
"C0G800","2019-09-10 02:00:00","15.000","196.000","0.800","27.400","0.950","1005.900","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.400",""
"C0U890","2019-09-10 02:00:00","116.000","273.000","1.000","24.600","0.990","997.000","-99.000","0.000","-99.000","-99.000","-99.000","25.200","","24.500",""
"C0F860","2019-09-10 02:00:00","2215.000","0.000","0.000","13.400","1.000","780.800","-99.000","0.000","-99.000","-99.000","-99.000","13.400","","12.800",""
"C0E740","2019-09-10 02:00:00","27.000","235.000","0.400","25.500","0.970","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.500",""
"C0AI20","2019-09-10 02:00:00","25.000","171.000","2.700","24.600","0.800","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.400",""
"C0E550","2019-09-10 02:00:00","84.000","0.000","0.200","25.200","1.000","999.700","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.800",""
"C0X060","2019-09-10 02:00:00","19.000","130.000","0.700","26.500","0.930","1007.100","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","26.400",""
"C1R320","2019-09-10 02:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R510","2019-09-10 02:00:00","31.000","50.000","1.200","27.400","0.910","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.200",""
"C0AC60","2019-09-10 02:00:00","55.000","164.000","0.600","25.200","0.860","1001.800","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","25.200",""
"C0UA70","2019-09-10 02:00:00","547.000","166.000","3.000","22.200","0.990","949.000","-99.000","0.000","-99.000","-99.000","-99.000","22.700","","22.200",""
"C0G740","2019-09-10 02:00:00","24.000","289.000","2.000","28.000","0.870","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","27.400",""
"C0F9N0","2019-09-10 02:00:00","75.000","132.000","0.300","28.300","0.810","999.800","-99.000","0.000","-99.000","-99.000","-99.000","28.300","","28.100",""
"C0F9T0","2019-09-10 02:00:00","111.000","172.000","0.600","28.300","0.820","995.800","-99.000","0.000","-99.000","-99.000","-99.000","29.000","","28.200",""
"C0S710","2019-09-10 02:00:00","382.000","39.000","0.600","22.600","0.950","967.600","-99.000","0.000","-99.000","-99.000","-99.000","23.200","","22.600",""
"C0M680","2019-09-10 02:00:00","37.000","0.000","0.000","27.200","0.880","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.900",""
"C0X220","2019-09-10 02:00:00","26.000","286.000","0.300","27.700","0.810","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.500",""
"C0R560","2019-09-10 02:00:00","22.000","23.000","1.100","27.200","0.900","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","27.200",""
"C0F9P0","2019-09-10 02:00:00","26.000","0.000","0.000","28.200","0.860","1005.600","-99.000","0.000","-99.000","-99.000","-99.000","28.600","","28.200",""
"C0O970","2019-09-10 02:00:00","71.000","219.000","1.800","24.900","1.000","1000.300","-99.000","0.000","-99.000","-99.000","-99.000","24.900","","24.600",""
"C0F0B0","2019-09-10 02:00:00","311.000","49.000","1.200","24.300","0.940","973.700","-99.000","0.000","-99.000","-99.000","-99.000","25.300","","24.200",""
"C0R700","2019-09-10 02:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0R620","2019-09-10 02:00:00","34.000","33.000","1.200","26.200","0.930","1004.800","-99.000","0.000","-99.000","-99.000","-99.000","26.600","","26.100",""
"C0C660","2019-09-10 02:00:00","176.000","219.000","0.500","25.500","0.850","988.500","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","25.400",""
"C0SA10","2019-09-10 02:00:00","411.000","34.000","1.200","23.100","0.980","963.600","-99.000","0.000","-99.000","-99.000","-99.000","23.500","","23.100",""
"C0M740","2019-09-10 02:00:00","15.000","0.000","0.000","27.300","0.880","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","27.100",""
"C0K460","2019-09-10 02:00:00","60.000","201.000","0.400","27.700","0.850","1000.400","-99.000","0.000","-99.000","-99.000","-99.000","27.800","","27.500",""
"C0X100","2019-09-10 02:00:00","10.000","150.000","1.500","26.100","1.000","1004.800","-99.000","79.500","-99.000","-99.000","-99.000","29.600","","25.000",""
"C1R440","2019-09-10 02:00:00","1654.000","37.000","7.400","16.400","0.910","832.200","-99.000","0.000","-99.000","-99.000","-99.000","16.400","","15.900",""
"C0K560","2019-09-10 02:00:00","117.000","78.000","0.400","26.300","0.900","995.500","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.200",""
"C0R150","2019-09-10 02:00:00","105.000","64.000","0.800","26.400","0.990","995.000","-99.000","0.000","-99.000","-99.000","-99.000","26.400","","26.100",""
"C0S690","2019-09-10 02:00:00","522.000","23.000","0.700","22.100","0.980","951.000","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","22.100",""
"C0U870","2019-09-10 02:00:00","474.000","0.000","0.000","22.700","0.930","957.100","-99.000","0.000","-99.000","-99.000","-99.000","23.000","","22.500",""
"C0A520","2019-09-10 02:00:00","48.000","0.000","0.100","26.100","0.810","1003.000","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","26.100",""
"C0X130","2019-09-10 02:00:00","27.000","82.000","1.100","26.800","1.000","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","26.700",""
"C0V400","2019-09-10 02:00:00","56.000","24.000","1.100","26.500","0.950","1000.800","-99.000","0.000","-99.000","-99.000","-99.000","26.700","","26.300",""
"C0UA40","2019-09-10 02:00:00","1121.000","180.000","0.900","20.000","0.740","887.600","-99.000","0.000","6.200","194.000","","20.100","","19.200",""
"C0G720","2019-09-10 02:00:00","50.000","133.000","0.800","27.000","0.990","1001.900","-99.000","0.000","-99.000","-99.000","-99.000","27.500","","27.000",""
"C0G890","2019-09-10 02:00:00","24.000","304.000","0.900","29.100","0.950","1005.100","-99.000","0.000","-99.000","-99.000","-99.000","29.200","","29.000",""
"C0I540","2019-09-10 02:00:00","3344.000","100.000","1.000","8.800","0.440","683.400","-99.000","-99.000","-99.000","-99.000","-99.000","9.200","","7.000",""
"C0K390","2019-09-10 02:00:00","31.000","166.000","1.000","27.100","0.910","1004.500","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","27.100",""
"C0T9A0","2019-09-10 02:00:00","498.000","0.000","0.000","22.700","0.990","954.200","-99.000","0.000","-99.000","-99.000","-99.000","23.100","","22.300",""
"C0AH40","2019-09-10 02:00:00","426.000","58.000","1.100","26.100","0.670","960.800","-99.000","0.000","-99.000","-99.000","-99.000","26.100","","25.000",""
"C0X280","2019-09-10 02:00:00","22.000","232.000","1.100","28.300","0.880","1005.400","-99.000","3.000","-99.000","-99.000","-99.000","28.300","","26.500",""
"C0V620","2019-09-10 02:00:00","18.000","44.000","1.900","27.500","0.930","1005.800","-99.000","1.500","-99.000","-99.000","-99.000","27.700","","27.300",""
"C0H960","2019-09-10 02:00:00","120.000","185.000","2.500","27.700","0.910","993.300","-99.000","0.000","-99.000","-99.000","-99.000","27.900","","27.600",""
"C0M530","2019-09-10 02:00:00","1385.000","33.000","0.600","19.200","0.920","866.100","-99.000","0.000","-99.000","-99.000","-99.000","19.200","","18.600",""
"C0R170","2019-09-10 02:00:00","26.000","8.000","0.800","26.800","1.000","1005.000","-99.000","0.000","-99.000","-99.000","-99.000","27.000","","26.600",""
"C0I420","2019-09-10 02:00:00","305.000","0.000","0.200","25.300","0.920","974.300","-99.000","0.000","-99.000","-99.000","-99.000","25.400","","24.600",""
"C0A930","2019-09-10 02:00:00","216.000","313.000","1.200","22.400","0.980","982.300","-99.000","0.000","-99.000","-99.000","-99.000","22.400","","21.800",""
"C0F9M0","2019-09-10 02:00:00","230.000","169.000","1.300","26.700","0.870","982.300","-99.000","0.000","-99.000","-99.000","-99.000","27.300","","26.700",""
"C0AC40","2019-09-10 02:00:00","1079.000","128.000","3.500","21.200","0.620","891.200","-99.000","-99.000","-99.000","-99.000","-99.000","21.200","","20.400",""
"C0AI00","2019-09-10 02:00:00","188.000","62.000","0.800","25.900","0.760","986.800","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.500",""
"C0T9M0","2019-09-10 02:00:00","92.000","310.000","1.500","25.300","0.880","999.900","-99.000","0.000","-99.000","-99.000","-99.000","25.600","","24.600",""
"C0K430","2019-09-10 02:00:00","30.000","294.000","1.400","27.400","0.910","1005.500","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","27.300",""
"C0Z170","2019-09-10 02:00:00","199.000","0.000","0.100","24.200","0.930","988.500","-99.000","0.000","-99.000","-99.000","-99.000","24.600","","24.200",""
"C0Z100","2019-09-10 02:00:00","36.000","0.000","0.200","24.800","0.880","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","25.000","","24.700",""
"C0U710","2019-09-10 02:00:00","1942.000","0.000","0.000","15.300","0.870","807.400","-99.000","0.000","-99.000","-99.000","-99.000","15.300","","14.400",""
"C0SA30","2019-09-10 02:00:00","92.000","303.000","1.300","25.600","0.870","999.300","-99.000","0.000","-99.000","-99.000","-99.000","25.900","","25.600",""
"C0V500","2019-09-10 02:00:00","6.000","0.000","0.000","28.000","0.880","1007.500","-99.000","0.000","-99.000","-99.000","-99.000","28.700","","28.000",""
"C0G760","2019-09-10 02:00:00","53.000","0.000","0.100","27.000","0.990","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","27.400","","27.000",""
